             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          56331417  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331415  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331416  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331412  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331413  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331414  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331411  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331410  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331409  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331406  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331405  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331400  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331401  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331404  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331396  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331399  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331395  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331393  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331390  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331387  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331298  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331296  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331289  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331287  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331285  sapphire nf-NFCOR    rm889 PD       0:00      1 (Resources)
          56331286  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331690  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331689  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331688  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331687  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331686  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331685  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331684  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331683  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331682  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331681  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331680  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331679  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331678  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331677  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331676  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331675  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331674  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331673  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331672  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331671  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331670  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331669  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331668  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331667  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331666  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331665  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331664  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331663  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331662  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331661  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331660  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331659  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331658  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331657  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331656  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331655  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331654  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331653  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331652  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331651  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331650  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331649  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331648  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331647  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331646  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331645  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331644  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331643  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331642  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331641  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331640  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331639  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331638  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331637  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331636  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331635  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331634  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56337041  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337040  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337039  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337038  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337037  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337036  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337035  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337034  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337033  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337032  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337031  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337030  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337029  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337028  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337027  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337026  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337025  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337024  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337023  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337022  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337021  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337020  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337019  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337018  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337017  sapphire HCT_chr[    fp409 PD       0:00      1 (Priority)
          56337016  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337015  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337014  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337013  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337012  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337011  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337010  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337009  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337008  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337007  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337006  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337005  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337004  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337003  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337002  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337001  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56337000  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56336999  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56336998  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56336997  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56336996  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56336995  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56336994  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56336993  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56336992  sapphire H9_chr[1    fp409 PD       0:00      1 (Priority)
          56336991  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336990  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336989  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336988  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336987  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336986  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336985  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336984  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336983  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336982  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336981  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336980  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336979  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336978  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336977  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336976  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336975  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336974  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336973  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336972  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336971  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336970  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336969  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336968  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336967  sapphire H1_chr[1    fp409 PD       0:00      1 (Priority)
          56336966  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336965  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336964  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336963  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336962  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336961  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336960  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336959  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336957  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336956  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336955  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336954  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336953  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336952  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336951  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336950  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336949  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336948  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336947  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336946  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336945  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336944  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336943  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336942  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336941  sapphire MCF-7_ch    fp409 PD       0:00      1 (Priority)
          56336840  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336839  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336838  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336837  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336836  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336835  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336834  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336833  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336832  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336831  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336830  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336829  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336827  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336826  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336825  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336824  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336823  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336820  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336819  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336818  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336817  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
          56336816  sapphire HepG2_ch    fp409 PD       0:00      1 (Priority)
